qid,figure_index,figure_count,session,paper,question,file_name,relative_path,public_url
0580-2023OctNov-Paper42-Q01,0,2,2023OctNov,Paper42,Q01,Q01-Grid.png,2023OctNov/Paper42/Q01/Q01-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q01/Q01-Grid.png
0580-2023OctNov-Paper42-Q01,1,2,2023OctNov,Paper42,Q01,Q01.png,2023OctNov/Paper42/Q01/Q01.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q01/Q01.png
0580-2023OctNov-Paper42-Q02,0,2,2023OctNov,Paper42,Q02,Q02a.png,2023OctNov/Paper42/Q02/Q02a.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q02/Q02a.png
0580-2023OctNov-Paper42-Q02,1,2,2023OctNov,Paper42,Q02,Q02bi.png,2023OctNov/Paper42/Q02/Q02bi.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q02/Q02bi.png
0580-2023OctNov-Paper42-Q04,0,6,2023OctNov,Paper42,Q04,Q04-ConeSector.png,2023OctNov/Paper42/Q04/Q04-ConeSector.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q04/Q04-ConeSector.png
0580-2023OctNov-Paper42-Q04,1,6,2023OctNov,Paper42,Q04,Q04-CylinderSphere.png,2023OctNov/Paper42/Q04/Q04-CylinderSphere.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q04/Q04-CylinderSphere.png
0580-2023OctNov-Paper42-Q04,2,6,2023OctNov,Paper42,Q04,Q04-SphereCube.png,2023OctNov/Paper42/Q04/Q04-SphereCube.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q04/Q04-SphereCube.png
0580-2023OctNov-Paper42-Q04,3,6,2023OctNov,Paper42,Q04,Q04a.png,2023OctNov/Paper42/Q04/Q04a.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q04/Q04a.png
0580-2023OctNov-Paper42-Q04,4,6,2023OctNov,Paper42,Q04,Q04b.png,2023OctNov/Paper42/Q04/Q04b.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q04/Q04b.png
0580-2023OctNov-Paper42-Q04,5,6,2023OctNov,Paper42,Q04,Q04c.png,2023OctNov/Paper42/Q04/Q04c.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q04/Q04c.png
0580-2023OctNov-Paper42-Q06,0,2,2023OctNov,Paper42,Q06,Q06-Triangle.png,2023OctNov/Paper42/Q06/Q06-Triangle.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q06/Q06-Triangle.png
0580-2023OctNov-Paper42-Q06,1,2,2023OctNov,Paper42,Q06,Q06.png,2023OctNov/Paper42/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q06/Q06.png
0580-2023OctNov-Paper42-Q07,0,6,2023OctNov,Paper42,Q07,Q07-TriangleABC.png,2023OctNov/Paper42/Q07/Q07-TriangleABC.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q07/Q07-TriangleABC.png
0580-2023OctNov-Paper42-Q07,1,6,2023OctNov,Paper42,Q07,Q07-TriangleKLM.png,2023OctNov/Paper42/Q07/Q07-TriangleKLM.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q07/Q07-TriangleKLM.png
0580-2023OctNov-Paper42-Q07,2,6,2023OctNov,Paper42,Q07,Q07-TrianglePQR.png,2023OctNov/Paper42/Q07/Q07-TrianglePQR.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q07/Q07-TrianglePQR.png
0580-2023OctNov-Paper42-Q07,3,6,2023OctNov,Paper42,Q07,Q07a.png,2023OctNov/Paper42/Q07/Q07a.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q07/Q07a.png
0580-2023OctNov-Paper42-Q07,4,6,2023OctNov,Paper42,Q07,Q07b.png,2023OctNov/Paper42/Q07/Q07b.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q07/Q07b.png
0580-2023OctNov-Paper42-Q07,5,6,2023OctNov,Paper42,Q07,Q07c.png,2023OctNov/Paper42/Q07/Q07c.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q07/Q07c.png
0580-2023OctNov-Paper42-Q08,0,2,2023OctNov,Paper42,Q08,Q08-Dice.png,2023OctNov/Paper42/Q08/Q08-Dice.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q08/Q08-Dice.png
0580-2023OctNov-Paper42-Q08,1,2,2023OctNov,Paper42,Q08,Q08.png,2023OctNov/Paper42/Q08/Q08.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q08/Q08.png
0580-2023OctNov-Paper42-Q09,0,2,2023OctNov,Paper42,Q09,Q09-Graph.png,2023OctNov/Paper42/Q09/Q09-Graph.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q09/Q09-Graph.png
0580-2023OctNov-Paper42-Q09,1,2,2023OctNov,Paper42,Q09,Q09.png,2023OctNov/Paper42/Q09/Q09.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q09/Q09.png
0580-2023OctNov-Paper42-Q10,0,4,2023OctNov,Paper42,Q10,Q10-CircleTangent.png,2023OctNov/Paper42/Q10/Q10-CircleTangent.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q10/Q10-CircleTangent.png
0580-2023OctNov-Paper42-Q10,1,4,2023OctNov,Paper42,Q10,Q10-Hexagon.png,2023OctNov/Paper42/Q10/Q10-Hexagon.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q10/Q10-Hexagon.png
0580-2023OctNov-Paper42-Q10,2,4,2023OctNov,Paper42,Q10,Q10a.png,2023OctNov/Paper42/Q10/Q10a.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q10/Q10a.png
0580-2023OctNov-Paper42-Q10,3,4,2023OctNov,Paper42,Q10,Q10b.png,2023OctNov/Paper42/Q10/Q10b.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q10/Q10b.png
0580-2023OctNov-Paper42-Q12,0,2,2023OctNov,Paper42,Q12,Q12-Graph.png,2023OctNov/Paper42/Q12/Q12-Graph.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q12/Q12-Graph.png
0580-2023OctNov-Paper42-Q12,1,2,2023OctNov,Paper42,Q12,Q12.png,2023OctNov/Paper42/Q12/Q12.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper42/Q12/Q12.png
0580-2023OctNov-Paper43-Q02,0,1,2023OctNov,Paper43,Q02,Q02-PieChart.png,2023OctNov/Paper43/Q02/Q02-PieChart.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper43/Q02/Q02-PieChart.png
0580-2023OctNov-Paper43-Q03,0,1,2023OctNov,Paper43,Q03,Q03-Grid.png,2023OctNov/Paper43/Q03/Q03-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper43/Q03/Q03-Grid.png
0580-2023OctNov-Paper43-Q04,0,1,2023OctNov,Paper43,Q04,Q04-CircleGeometry.png,2023OctNov/Paper43/Q04/Q04-CircleGeometry.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper43/Q04/Q04-CircleGeometry.png
0580-2023OctNov-Paper43-Q05,0,1,2023OctNov,Paper43,Q05,Q05-Histogram.png,2023OctNov/Paper43/Q05/Q05-Histogram.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper43/Q05/Q05-Histogram.png
0580-2023OctNov-Paper43-Q07,0,1,2023OctNov,Paper43,Q07,Q07-CosGraph.png,2023OctNov/Paper43/Q07/Q07-CosGraph.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper43/Q07/Q07-CosGraph.png
0580-2023OctNov-Paper43-Q08,0,1,2023OctNov,Paper43,Q08,Q08-SectorGeometry.png,2023OctNov/Paper43/Q08/Q08-SectorGeometry.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper43/Q08/Q08-SectorGeometry.png
0580-2023OctNov-Paper43-Q11,0,1,2023OctNov,Paper43,Q11,Q11-CurveSketch.png,2023OctNov/Paper43/Q11/Q11-CurveSketch.png,https://git25math.github.io/25maths-cie0580-figures/2023OctNov/Paper43/Q11/Q11-CurveSketch.png
0580-2024March-Paper12-Q03,0,1,2024March,Paper12,Q03,Q03.png,2024March/Paper12/Q03/Q03.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q03/Q03.png
0580-2024March-Paper12-Q04,0,2,2024March,Paper12,Q04,Q04.png,2024March/Paper12/Q04/Q04.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q04/Q04.png
0580-2024March-Paper12-Q04,1,2,2024March,Paper12,Q04,Q04a.png,2024March/Paper12/Q04/Q04a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q04/Q04a.png
0580-2024March-Paper12-Q06,0,1,2024March,Paper12,Q06,Q06b.png,2024March/Paper12/Q06/Q06b.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q06/Q06b.png
0580-2024March-Paper12-Q11,0,1,2024March,Paper12,Q11,Q11a.png,2024March/Paper12/Q11/Q11a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q11/Q11a.png
0580-2024March-Paper12-Q12,0,1,2024March,Paper12,Q12,Q12.png,2024March/Paper12/Q12/Q12.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q12/Q12.png
0580-2024March-Paper12-Q15,0,1,2024March,Paper12,Q15,Q15.png,2024March/Paper12/Q15/Q15.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q15/Q15.png
0580-2024March-Paper12-Q16,0,1,2024March,Paper12,Q16,Q16.png,2024March/Paper12/Q16/Q16.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q16/Q16.png
0580-2024March-Paper12-Q18,0,1,2024March,Paper12,Q18,Q18.png,2024March/Paper12/Q18/Q18.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q18/Q18.png
0580-2024March-Paper12-Q19,0,1,2024March,Paper12,Q19,Q19.png,2024March/Paper12/Q19/Q19.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q19/Q19.png
0580-2024March-Paper12-Q23,0,1,2024March,Paper12,Q23,Q23.png,2024March/Paper12/Q23/Q23.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper12/Q23/Q23.png
0580-2024March-Paper22-Q04,0,2,2024March,Paper22,Q04,Q04-Net.png,2024March/Paper22/Q04/Q04-Net.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q04/Q04-Net.png
0580-2024March-Paper22-Q04,1,2,2024March,Paper22,Q04,Q04.png,2024March/Paper22/Q04/Q04.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q04/Q04.png
0580-2024March-Paper22-Q06,0,2,2024March,Paper22,Q06,Q06-Vector.png,2024March/Paper22/Q06/Q06-Vector.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q06/Q06-Vector.png
0580-2024March-Paper22-Q06,1,2,2024March,Paper22,Q06,Q06.png,2024March/Paper22/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q06/Q06.png
0580-2024March-Paper22-Q10,0,2,2024March,Paper22,Q10,Q10-Trapezium.png,2024March/Paper22/Q10/Q10-Trapezium.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q10/Q10-Trapezium.png
0580-2024March-Paper22-Q10,1,2,2024March,Paper22,Q10,Q10.png,2024March/Paper22/Q10/Q10.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q10/Q10.png
0580-2024March-Paper22-Q15,0,3,2024March,Paper22,Q15,Q15-Grid-.png,2024March/Paper22/Q15/Q15-Grid-.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q15/Q15-Grid-.png
0580-2024March-Paper22-Q15,1,3,2024March,Paper22,Q15,Q15-Grid.png,2024March/Paper22/Q15/Q15-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q15/Q15-Grid.png
0580-2024March-Paper22-Q15,2,3,2024March,Paper22,Q15,Q15.png,2024March/Paper22/Q15/Q15.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q15/Q15.png
0580-2024March-Paper22-Q16,0,3,2024March,Paper22,Q16,Q16-Venn-.png,2024March/Paper22/Q16/Q16-Venn-.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q16/Q16-Venn-.png
0580-2024March-Paper22-Q16,1,3,2024March,Paper22,Q16,Q16-Venn.png,2024March/Paper22/Q16/Q16-Venn.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q16/Q16-Venn.png
0580-2024March-Paper22-Q16,2,3,2024March,Paper22,Q16,Q16.png,2024March/Paper22/Q16/Q16.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q16/Q16.png
0580-2024March-Paper22-Q17,0,1,2024March,Paper22,Q17,Q17.png,2024March/Paper22/Q17/Q17.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q17/Q17.png
0580-2024March-Paper22-Q19,0,3,2024March,Paper22,Q19,Q19-Graph-.png,2024March/Paper22/Q19/Q19-Graph-.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q19/Q19-Graph-.png
0580-2024March-Paper22-Q19,1,3,2024March,Paper22,Q19,Q19-Graph.png,2024March/Paper22/Q19/Q19-Graph.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q19/Q19-Graph.png
0580-2024March-Paper22-Q19,2,3,2024March,Paper22,Q19,Q19.png,2024March/Paper22/Q19/Q19.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q19/Q19.png
0580-2024March-Paper22-Q20,0,3,2024March,Paper22,Q20,Q20-Triangle-.png,2024March/Paper22/Q20/Q20-Triangle-.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q20/Q20-Triangle-.png
0580-2024March-Paper22-Q20,1,3,2024March,Paper22,Q20,Q20-Triangle.png,2024March/Paper22/Q20/Q20-Triangle.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q20/Q20-Triangle.png
0580-2024March-Paper22-Q20,2,3,2024March,Paper22,Q20,Q20.png,2024March/Paper22/Q20/Q20.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q20/Q20.png
0580-2024March-Paper22-Q23,0,3,2024March,Paper22,Q23,Q23-Graph-.png,2024March/Paper22/Q23/Q23-Graph-.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q23/Q23-Graph-.png
0580-2024March-Paper22-Q23,1,3,2024March,Paper22,Q23,Q23-Graph.png,2024March/Paper22/Q23/Q23-Graph.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q23/Q23-Graph.png
0580-2024March-Paper22-Q23,2,3,2024March,Paper22,Q23,Q23.png,2024March/Paper22/Q23/Q23.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper22/Q23/Q23.png
0580-2024March-Paper32-Q01,0,3,2024March,Paper32,Q01,Q01a.png,2024March/Paper32/Q01/Q01a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q01/Q01a.png
0580-2024March-Paper32-Q01,1,3,2024March,Paper32,Q01,Q01c.png,2024March/Paper32/Q01/Q01c.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q01/Q01c.png
0580-2024March-Paper32-Q01,2,3,2024March,Paper32,Q01,Q01d.png,2024March/Paper32/Q01/Q01d.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q01/Q01d.png
0580-2024March-Paper32-Q02,0,4,2024March,Paper32,Q02,Q02a.png,2024March/Paper32/Q02/Q02a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q02/Q02a.png
0580-2024March-Paper32-Q02,1,4,2024March,Paper32,Q02,Q02c-.png,2024March/Paper32/Q02/Q02c-.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q02/Q02c-.png
0580-2024March-Paper32-Q02,2,4,2024March,Paper32,Q02,Q02c.png,2024March/Paper32/Q02/Q02c.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q02/Q02c.png
0580-2024March-Paper32-Q02,3,4,2024March,Paper32,Q02,Q02ci.png,2024March/Paper32/Q02/Q02ci.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q02/Q02ci.png
0580-2024March-Paper32-Q03,0,7,2024March,Paper32,Q03,Q03a-1.png,2024March/Paper32/Q03/Q03a-1.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q03/Q03a-1.png
0580-2024March-Paper32-Q03,1,7,2024March,Paper32,Q03,Q03a-2.png,2024March/Paper32/Q03/Q03a-2.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q03/Q03a-2.png
0580-2024March-Paper32-Q03,2,7,2024March,Paper32,Q03,Q03a.png,2024March/Paper32/Q03/Q03a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q03/Q03a.png
0580-2024March-Paper32-Q03,3,7,2024March,Paper32,Q03,Q03b.png,2024March/Paper32/Q03/Q03b.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q03/Q03b.png
0580-2024March-Paper32-Q03,4,7,2024March,Paper32,Q03,Q03c.png,2024March/Paper32/Q03/Q03c.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q03/Q03c.png
0580-2024March-Paper32-Q03,5,7,2024March,Paper32,Q03,Q03c_iii.png,2024March/Paper32/Q03/Q03c_iii.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q03/Q03c_iii.png
0580-2024March-Paper32-Q03,6,7,2024March,Paper32,Q03,Q03ciii.png,2024March/Paper32/Q03/Q03ciii.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q03/Q03ciii.png
0580-2024March-Paper32-Q04,0,3,2024March,Paper32,Q04,Q04a.png,2024March/Paper32/Q04/Q04a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q04/Q04a.png
0580-2024March-Paper32-Q04,1,3,2024March,Paper32,Q04,Q04c.png,2024March/Paper32/Q04/Q04c.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q04/Q04c.png
0580-2024March-Paper32-Q04,2,3,2024March,Paper32,Q04,Q04d.png,2024March/Paper32/Q04/Q04d.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q04/Q04d.png
0580-2024March-Paper32-Q05,0,5,2024March,Paper32,Q05,Q05a_ii-.png,2024March/Paper32/Q05/Q05a_ii-.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q05/Q05a_ii-.png
0580-2024March-Paper32-Q05,1,5,2024March,Paper32,Q05,Q05a_ii.png,2024March/Paper32/Q05/Q05a_ii.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q05/Q05a_ii.png
0580-2024March-Paper32-Q05,2,5,2024March,Paper32,Q05,Q05ai.png,2024March/Paper32/Q05/Q05ai.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q05/Q05ai.png
0580-2024March-Paper32-Q05,3,5,2024March,Paper32,Q05,Q05aii.png,2024March/Paper32/Q05/Q05aii.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q05/Q05aii.png
0580-2024March-Paper32-Q05,4,5,2024March,Paper32,Q05,Q05d.png,2024March/Paper32/Q05/Q05d.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q05/Q05d.png
0580-2024March-Paper32-Q06,0,3,2024March,Paper32,Q06,Q06a.png,2024March/Paper32/Q06/Q06a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q06/Q06a.png
0580-2024March-Paper32-Q06,1,3,2024March,Paper32,Q06,Q06ai.png,2024March/Paper32/Q06/Q06ai.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q06/Q06ai.png
0580-2024March-Paper32-Q06,2,3,2024March,Paper32,Q06,Q06c.png,2024March/Paper32/Q06/Q06c.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q06/Q06c.png
0580-2024March-Paper32-Q07,0,2,2024March,Paper32,Q07,Q07f.png,2024March/Paper32/Q07/Q07f.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q07/Q07f.png
0580-2024March-Paper32-Q07,1,2,2024March,Paper32,Q07,Q07g.png,2024March/Paper32/Q07/Q07g.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q07/Q07g.png
0580-2024March-Paper32-Q08,0,2,2024March,Paper32,Q08,Q08a.png,2024March/Paper32/Q08/Q08a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q08/Q08a.png
0580-2024March-Paper32-Q08,1,2,2024March,Paper32,Q08,Q08b.png,2024March/Paper32/Q08/Q08b.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper32/Q08/Q08b.png
0580-2024March-Paper42-Q02,0,2,2024March,Paper42,Q02,Q02-CircleGeometry.png,2024March/Paper42/Q02/Q02-CircleGeometry.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q02/Q02-CircleGeometry.png
0580-2024March-Paper42-Q02,1,2,2024March,Paper42,Q02,Q02.png,2024March/Paper42/Q02/Q02.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q02/Q02.png
0580-2024March-Paper42-Q03,0,7,2024March,Paper42,Q03,Q03-Histogram.png,2024March/Paper42/Q03/Q03-Histogram.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q03/Q03-Histogram.png
0580-2024March-Paper42-Q03,1,7,2024March,Paper42,Q03,Q03a-MarkFrequencyTable.png,2024March/Paper42/Q03/Q03a-MarkFrequencyTable.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q03/Q03a-MarkFrequencyTable.png
0580-2024March-Paper42-Q03,2,7,2024March,Paper42,Q03,Q03a.png,2024March/Paper42/Q03/Q03a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q03/Q03a.png
0580-2024March-Paper42-Q03,3,7,2024March,Paper42,Q03,Q03c-1.png,2024March/Paper42/Q03/Q03c-1.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q03/Q03c-1.png
0580-2024March-Paper42-Q03,4,7,2024March,Paper42,Q03,Q03c-2.png,2024March/Paper42/Q03/Q03c-2.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q03/Q03c-2.png
0580-2024March-Paper42-Q03,5,7,2024March,Paper42,Q03,Q03c1-PercentageFrequencyTable.png,2024March/Paper42/Q03/Q03c1-PercentageFrequencyTable.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q03/Q03c1-PercentageFrequencyTable.png
0580-2024March-Paper42-Q03,6,7,2024March,Paper42,Q03,Q03c2-FrequencyDensityGrid.png,2024March/Paper42/Q03/Q03c2-FrequencyDensityGrid.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q03/Q03c2-FrequencyDensityGrid.png
0580-2024March-Paper42-Q04,0,6,2024March,Paper42,Q04,Q04-Pyramid.png,2024March/Paper42/Q04/Q04-Pyramid.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q04/Q04-Pyramid.png
0580-2024March-Paper42-Q04,1,6,2024March,Paper42,Q04,Q04-Toy.png,2024March/Paper42/Q04/Q04-Toy.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q04/Q04-Toy.png
0580-2024March-Paper42-Q04,2,6,2024March,Paper42,Q04,Q04a-SquarePyramid.png,2024March/Paper42/Q04/Q04a-SquarePyramid.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q04/Q04a-SquarePyramid.png
0580-2024March-Paper42-Q04,3,6,2024March,Paper42,Q04,Q04a.png,2024March/Paper42/Q04/Q04a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q04/Q04a.png
0580-2024March-Paper42-Q04,4,6,2024March,Paper42,Q04,Q04b-ConeHemisphere.png,2024March/Paper42/Q04/Q04b-ConeHemisphere.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q04/Q04b-ConeHemisphere.png
0580-2024March-Paper42-Q04,5,6,2024March,Paper42,Q04,Q04b.png,2024March/Paper42/Q04/Q04b.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q04/Q04b.png
0580-2024March-Paper42-Q06,0,2,2024March,Paper42,Q06,Q06-Triangle.png,2024March/Paper42/Q06/Q06-Triangle.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q06/Q06-Triangle.png
0580-2024March-Paper42-Q06,1,2,2024March,Paper42,Q06,Q06.png,2024March/Paper42/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q06/Q06.png
0580-2024March-Paper42-Q07,0,3,2024March,Paper42,Q07,Q07-Vectors.png,2024March/Paper42/Q07/Q07-Vectors.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q07/Q07-Vectors.png
0580-2024March-Paper42-Q07,1,3,2024March,Paper42,Q07,Q07b-VectorTriangle.png,2024March/Paper42/Q07/Q07b-VectorTriangle.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q07/Q07b-VectorTriangle.png
0580-2024March-Paper42-Q07,2,3,2024March,Paper42,Q07,Q07b.png,2024March/Paper42/Q07/Q07b.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q07/Q07b.png
0580-2024March-Paper42-Q08,0,6,2024March,Paper42,Q08,Q08a-CoordinateAxes.png,2024March/Paper42/Q08/Q08a-CoordinateAxes.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q08/Q08a-CoordinateAxes.png
0580-2024March-Paper42-Q08,1,6,2024March,Paper42,Q08,Q08a-Graph.png,2024March/Paper42/Q08/Q08a-Graph.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q08/Q08a-Graph.png
0580-2024March-Paper42-Q08,2,6,2024March,Paper42,Q08,Q08a.png,2024March/Paper42/Q08/Q08a.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q08/Q08a.png
0580-2024March-Paper42-Q08,3,6,2024March,Paper42,Q08,Q08b-CoordinateAxes2.png,2024March/Paper42/Q08/Q08b-CoordinateAxes2.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q08/Q08b-CoordinateAxes2.png
0580-2024March-Paper42-Q08,4,6,2024March,Paper42,Q08,Q08b-Graph.png,2024March/Paper42/Q08/Q08b-Graph.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q08/Q08b-Graph.png
0580-2024March-Paper42-Q08,5,6,2024March,Paper42,Q08,Q08b.png,2024March/Paper42/Q08/Q08b.png,https://git25math.github.io/25maths-cie0580-figures/2024March/Paper42/Q08/Q08b.png
